Name_Category,ESM356_H_1_1,ESM356_H_1_2,ESM356_H_2_1,ESM356_H_2_2,ESM356_H_3_1,ESM356_H_3_2,ESM356_D_1_1,ESM356_D_1_2,ESM356_D_2_1,ESM356_D_2_2,ESM356_D_3_1,ESM356_D_3_2,CDC48_H_1_1,CDC48_H_1_2,CDC48_H_2_1,CDC48_H_2_2,CDC48_H_3_1,CDC48_H_3_2,CDC48_D_1_1,CDC48_D_1_2,CDC48_D_2_1,CDC48_D_2_2,CDC48_D_3_1,CDC48_D_3_2
YDR170C,8455.631,9148.074,7831.0166,10533.986,7824.1963,10257.918,7746.368,11392.535,7438.7812,10730.455,8111.632,10114.36,8707.123,9901.078,8253.881,10428.227,7945.45,9883.457,7762.3613,9307.978,8250.749,10691.732,8690.641,10997.085
YNL099C,4770.013,6623.6553,4766.149,6314.306,4686.933,6316.9307,4914.868,5919.301,4939.633,5716.8203,5680.412,6451.1533,4241.3394,6807.38,3936.8906,6965.18,4816.2383,5250.717,4789.5254,6865.52,4081.9722,6250.433,4968.2725,6679.022
YFR015C,11920.479,17469.664,13631.265,18271.441,11621.615,16373.532,10006.654,20707.47,18220.004,16944.86,20227.857,16215.605,11510.379,18218.031,12219.967,18133.523,12885.882,16834.482,12189.2295,16392.123,14424.664,16059.326,13547.356,19203.172
YLR144C,4527.3994,6064.937,4866.3374,5905.4863,5061.1514,5059.0957,5302.5957,5082.983,4317.4614,5480.575,4849.796,5876.8535,4385.1724,5176.415,4519.884,5030.6807,4490.387,5007.5083,4325.8345,5092.691,4328.668,4810.6626,5237.648,5918.299
YBR088C,35805.156,43879.477,35959.71,49317.074,34212.33,42315.055,40937.62,47702.46,37199.25,45917.47,35770.074,40992.758,39507.58,40304.902,37332.79,35245.406,38523.227,41055.184,37638.473,43004.625,33393.266,40430.242,41975.742,45725.414
YDR483W,7770.2812,9271.068,7967.0806,8767.203,7637.8975,8483.206,9983.696,11117.8125,8573.811,10275.071,8106.6777,9686.029,8078.246,9215.195,7916.282,8127.7456,7586.4146,7817.2305,9222.558,10148.355,6760.8296,9800.395,9392.018,11281.47
YIR022W,3691.2104,4654.1396,4326.368,4560.157,3806.0952,4511.705,4114.761,4849.0293,4085.8472,4956.048,4185.264,5025.073,3772.662,3770.5298,4080.0583,3645.5342,4140.1484,4454.9053,3568.001,4747.0464,3211.8188,4590.0225,3589.164,4846.2646
YPR161C,6544.953,3437.8496,5427.1826,5806.664,4701.985,5453.518,5651.5117,6411.311,4676.894,2846.2158,4640.6733,5336.041,5678.1597,4128.466,4362.8555,4863.995,3793.1304,4703.5254,5199.3867,4759.0986,3355.9058,4755.1323,3370.3022,4895.0654
YOL016C,10892.111,9302.316,10555.151,12217.217,10860.604,9719.219,11425.156,14181.4375,10347.501,9284.492,7620.13,9054.085,10420.085,8519.525,10055.918,8321.712,11615.485,10667.545,9021.986,9912.758,8111.5547,11023.795,8756.828,7396.039
YML036W,5110.7573,4606.7065,4956.768,5293.4814,4717.2183,5357.5283,4921.4536,6562.8394,4782.0825,4836.703,4360.7817,4674.5186,4964.966,4230.0713,4200.0034,4908.7505,5107.7114,5021.302,4526.968,4739.3193,4274.3633,5324.1406,4794.9624,4908.359
YCR030C,21284.5,21129.861,22314.258,21565.3,20573.69,21039.607,20696.28,22383.72,21081.928,21576.953,19102.316,19867.143,20281.762,20243.648,18059.14,18110.867,17811.188,18048.715,17267.719,17887.758,17641.775,18424.68,18179.955,18962.758
YBR111C,32730.877,32582.285,33715.67,34572.348,32692.195,34480.766,33875.348,37419.69,32628.55,33888.805,29674.447,31241.336,30595.406,35124.008,27916.537,29212.045,28530.324,28246.332,26899.455,27898.426,29661.51,30010.465,30838.55,31274.488
YMR092C,38140.938,34533.746,41651.477,42195.547,40804.547,45954.805,43092.67,44165.45,40136.875,41119.78,38288.61,37376.01,37482.152,44536,34198.582,32389.174,33323.973,32026.064,32041.9,31305.58,34808.27,38915.484,36977.92,34328.42
YOR323C,40855.2,44216.734,45978.715,46751.156,43464.688,45187.9,43554.17,49863.72,39740.984,43802.082,40250.21,39151.75,42496.926,43474.53,37766.19,38509.87,38218.637,39067.59,37805.586,37064.336,37931.05,39619.58,39282.266,42462.324
YDR084C,3901.1567,4318.423,4462.4204,4394.023,4015.8242,4253.397,4496.9824,4674.1797,4160.1855,4024.525,3616.1582,3663.3154,3863.0037,3770.1267,3449.5657,4198.055,3911.9324,3754.4463,3484.2617,3608.86,3431.9949,3473.966,3659.973,4094.0894
YER012W,27549.25,27604.996,28278.285,30096.3,27202.113,28509.527,30248.135,33277.28,26796.62,28354.14,24329.54,26018.693,29549.434,30329.867,22890.822,24064.88,24711.352,26651.79,21609.193,22760.314,20861.498,24634.42,24940.08,25794.809
YHR076W,5255.2344,5056.2935,5379.1216,5951.5103,5220.0195,6094.9385,5521.614,6580.608,5466.4688,5669.335,4904.9346,5215.265,5604.6865,5998.051,4619.4033,4587.323,5061.9453,5382.9062,4576.7905,4133.54,4306.5107,4649.4663,4887.247,4955.3945
YGR111W,7504.859,7455.8057,8894.167,8778.679,8326.457,7941.4766,9266.736,10189.5625,7936.5386,8194.551,7648.79,7508.996,8206.891,8789.177,7339.963,7142.663,7949.0796,7911.917,6594.1455,7266.484,6795.7285,7177.363,7208.1733,7576.3916
YDR322W,3298.817,4088.729,4238.728,4545.3633,3935.1636,4201.913,4586.3027,5325.7646,3807.1987,4066.565,3558.3545,3603.1807,3963.7134,4099.844,3638.4954,3096.1467,3931.8887,3851.0476,3091.4473,3606.9263,3431.0566,3725.4705,3621.1062,3792.5234
YGR054W,17231.139,18221.129,19309.309,20089.748,16994.482,16668.156,20552.457,22102.107,17321.809,18115.275,15702.695,16680.738,19076.959,18336.713,16014.3,15942.428,17629.525,17740.336,16529.799,17838.236,16983.746,18453.418,17833.05,16211.418
YBR154C,14300.814,14314.439,16566.885,15246.749,14672.852,13933.979,15936.526,16268.154,14373.813,14696.274,13579.59,13557.731,11569.268,15215.524,13473.308,12473.824,14015.191,13789.02,13848.968,13069.896,13996.438,14058.373,13209.671,12525.811
YOR204W,26181.816,25855.174,31785.234,29843.398,29192.52,29019.207,29677.432,30340.414,26155.621,26498.537,25293.396,24614.852,22733,25102.877,23581.137,25562.27,28662.549,26947.598,30458.371,27296.613,30654.812,27985.846,25126.05,27265.146
YPR074C,195615.97,208891.53,233020.81,258343.9,220103.33,251063.28,222772.8,218169.84,184599.19,211604.28,187043.47,190168.78,192919.34,229541.44,187814.3,194013.23,202429.33,194657.08,220641.3,181489.64,209551.12,202031.19,188830.97,208629.69
YJR007W,48541.5,48218.445,53715.27,53021.93,56583.973,53119.41,57789.082,57634.44,49492.016,47857.3,45932.48,45732.72,47846.152,44572.79,44224.234,41017.21,45898.72,47105.406,43279.965,41669.336,47502.695,45036.902,47919.523,45182.312
YEL022W,5589.694,5378.4355,6688.7695,6146.015,6153.365,5856.053,6657.1895,6641.752,5883.3105,5656.9004,5639.328,5420.159,5500.8916,4767.4526,5171.8906,4831.3936,5549.808,5173.4414,5593.837,5504.2476,5944.696,4863.9097,5542.957,4979.1147
YFR010W,33303.953,33019.875,39975.887,37386.31,38953.633,36950.79,44295,40756.79,34751.73,31533.412,35143.125,31370.625,35653.66,33041.465,32420.459,29612.676,36088.34,32821.598,32359.605,31450.053,36472.24,31300.812,33301.31,32366.393
YML086C,20639.502,22244.416,24144.613,24870.203,24781.092,24265.055,27129.875,25671.41,21516.049,22417.033,20380.502,21249.27,21108.69,21688.895,19371.691,19904.254,20603.266,21733.645,19578.502,20326.379,20991.53,21266.297,19872.508,23264.559
YJL111W,20804.357,21968.52,22644.646,24034.918,26068.432,24791.424,24928.768,26432.008,21385.92,23113.547,20368.807,22106.168,22398.059,23103.83,21204.906,20642.113,20062.014,22863.453,21878.98,22086.75,24424.174,20418.418,19478.406,22283.668
YPR184W,23951.105,22694.375,25673.133,25688.514,26784.58,25714.87,27851.61,28807.607,24733.764,25054.422,24765.271,24315.518,24874.94,24618.71,23412.268,23998.443,24459.037,24416.838,22938.639,22582.24,26405.158,25413.408,24207.102,24981.389
YOL149W,3999.0874,4096.1406,4741.0317,4535.269,4454.4443,4522.754,4879.4478,5085.533,4431.773,4008.2598,4224.4565,3529.3882,3931.9402,4493.422,4026.7285,4059.7878,4435.747,4441.531,3797.9736,4120.6973,4169.937,4555.5693,3712.833,4381.21
YBL091C,12784.248,13503.986,12854.49,13180.701,12316.019,12505.158,12216.133,14092.129,12374.689,12812.719,11206.177,12667.35,12118.931,14469.883,11498.474,14120.235,11739.342,14281.923,10319.8955,11502.918,10769.54,13948.554,11962.361,13743.463
YIL034C,21832.492,22979.102,24298.15,25271.73,25308.19,18898.053,24456.754,24480.96,22003.78,22884.324,19410.232,23637.672,18884.014,26404.578,21578.24,24836.354,20240.447,24052.07,16101.864,21616.37,20151.213,24502.578,23596.98,24275.992
YFR006W,22450.684,23441.914,22112.348,24265.58,21884.742,24168.646,20489.543,23339.363,21252.725,21460.652,20848.582,21965.906,20890.344,22807.398,19792.318,21200.557,20644.033,22811.893,19733.594,20316.373,20016.44,23732.465,20174.191,23711.055
YKL021C,6734.542,7473.5317,7237.565,7288.2495,6590.8555,7416.919,6722.869,7457.163,6318.093,6883.1562,6888.6895,6935.217,5879.605,7166.157,6282.0146,6527.709,6316.8945,7282.501,6323.6123,7106.644,5102.122,7279.247,6693.1104,7496.121
YPR131C,3154.9106,3392.7634,3350.7551,3568.208,3220.7617,3524.897,3326.9329,3735.2563,2842.4663,3422.3809,3091.8262,3233.2896,3114.019,3395.7686,3003.2192,3195.3425,2999.1877,3415.865,2833.729,3248.1555,2831.8193,3482.31,2933.2163,3587.6836
YGR159C,27816.793,29707.13,26920.76,29745.729,25018.133,30043.066,23453.805,28024.684,23660.719,27808.664,23683.723,28501.605,25006.36,28057.457,25226.574,28185.678,25699.287,28621.766,22619.283,24911.309,22627.225,27219.15,25474.611,27896.488
YGL019W,7146.762,7200.5024,6558.301,8632.349,6258.922,8653.925,6289.9966,8348.902,6167.2173,7447.6313,6237.9795,6785.935,6615.4673,8032.951,7017.221,7604.558,6983.6567,7571.0127,6079.0186,7369.425,6215.2646,7887.17,6771.517,7446.0205
YOR286W,8064.7383,9042.199,8827.033,9335.501,8038.8125,9473.184,6730.083,10352.978,7698.3467,8686.971,7957.9434,8717.447,8046.166,9090.08,7641.164,8775.812,8164.167,9135.988,7402.7236,8792.67,7058.9463,9254.577,7439.625,9055.998
YIR006C,17820.922,18839.895,18655.945,21709.924,16952.982,20807.11,17045.762,19432.16,16390.01,18571.447,16515.582,17249.156,19112.46,20542.197,15722.125,18787.775,17132.064,20033.328,16415.541,18694.482,15196.951,18604.516,16732.14,21176.273
YDR161W,4368.7383,4654.131,4332.482,4477.0156,4126.827,5007.868,4488.1123,4784.336,3897.836,4344.4004,3574.0415,4042.728,4228.3047,4607.702,3877.6519,4048.463,3769.2114,4492.378,3704.4995,4284.4746,3587.8145,4410.61,4055.0503,4688.033
YIR034C,26559.926,30529.008,29017.566,32847.684,26802.553,33350.69,28252.05,33232.64,27800.973,31532.174,24375.291,27985.713,27383.078,30194.938,24198.906,24938.775,26260.305,29492.621,21516.695,27502.266,25159.436,31941.035,26410.281,31228.57
YER151C,6979.093,8616.915,7672.8135,8744.43,7126.801,10557.296,7631.126,8290.1875,6935.2197,9047.152,6038.5283,7456.749,7862.087,9197.521,6943.6855,7567.235,7311.17,7757.925,6564.7017,8344.239,6961.1445,8788.048,7824.4565,8954.043
YDR298C,59191.91,61052.594,61242.836,64184.266,58317.215,59034.055,56863.36,64762.754,57447.453,65453.49,56498.055,56114.656,57910.797,65703.42,52092.36,59595.67,59550.58,67579.97,51535.645,56259.414,53735.87,57802.402,60491.438,63043.207
YER110C,45938.266,49043.38,47409.75,50543.74,45219.098,48856,49334.984,53098.082,47815.812,54553.08,44188.633,44400.773,45818.062,52427.523,45442.508,45154.85,47051.473,49180.723,43636.95,47362.727,46831.266,49817.836,47272.203,47605.016
YDR062W,12536.864,16071.516,14490.511,14763.936,12335.717,13738.733,13424.003,13871.755,13170.619,13602.622,13245.447,13110.353,14339.086,14589.449,13345.76,13402.334,14291.91,14679.893,12027.877,12915.821,13346.313,13609.8,14126.701,14114.875
YKL212W,24057.336,24702.844,25963.05,24345.598,24190.348,24006.002,23461.617,25241.42,23919.955,24130.822,22665.742,23443.332,24978.648,25017.8,24690.64,24706.031,24838.082,24683.186,22806.076,22614.146,23867.19,23957.316,24593.152,27308.059
YER062C,37405.92,37172.676,37638.88,38461.367,36684.316,38769.598,37038.55,39072.754,34836.734,35554.51,33688.95,34299.06,41586.03,40656.473,36463.13,36217.734,38607.97,37737.21,35828.79,37737.207,36510.617,37569.832,38280.824,38890.33
YPL128C,5322.8022,5727.409,5647.411,5509.4336,5552.0913,5493.1323,5433.706,5546.466,4935.9897,5357.6753,5030.652,5045.091,5738.6084,5762.504,5033.286,5467.6436,5342.251,5613.2256,4891.9316,5222.3984,4843.9595,5367.377,5424.4424,5706.184
YKL056C,285626.03,288447.22,303637.75,293189.53,282762.97,293659.72,326561.3,288096.25,274460.47,277603.8,264845.3,270191.75,286445.9,302077.72,289996.38,295556.12,281556.97,287044.84,276440.22,279483.22,273299.12,295387.66,294754.03,311838.2
YBR143C,31461.984,31987.215,31897.934,32841.992,30122.91,32705.844,33509.89,33034.117,30145.254,30589.586,27927.066,29889.992,34415.87,36536.008,29022.283,32178.71,30591.576,33334.15,28726.348,30417.656,30079.71,31783.469,31446.777,33794.938
YBR121C,78970.17,81849.47,85351.49,82510.1,78076.22,88650.91,83492,81939.375,78637.516,80784.16,76076.52,79567.516,83492.71,91118.82,78578.16,87015.266,78613.08,86213.24,74385.41,80377.68,77734.15,83982.85,80542.09,89384.195
YKL145W,30950.332,31807.06,32015.65,33577.47,28247.25,30384.53,29021.566,32486.916,29086.299,29949.543,29095.701,29125.695,32556.488,33536.055,31020.965,33346.156,32086.178,35528.066,29337.133,28727.598,29126.232,30922.55,28387.121,30490.129
YJR064W,19463.305,21964.227,21765.645,22621.332,19894.092,21699.94,21532.98,22445.074,21297.639,20251.662,20561.8,20260.924,23206.21,24061.914,21902.209,22230.55,21992.559,23054.352,18175.13,19428.32,19586.674,20657.045,19570.793,21355.87
YHR108W,21537.553,22875.414,23842.89,25034.592,23445.746,23521.385,22393.361,24227.168,20489.297,22350.703,20473.867,21710.648,22870.328,24429.277,23338.977,24319.773,23911.803,24475.137,20892.61,21221.072,21902.006,23224.152,21947.64,23435.01
YPL160W,56303.477,64320.96,66462.35,64052.125,60840.9,63640.242,64860.008,58648.39,59204.918,59059.43,57425.797,55780.297,62688.453,64585.594,64276.598,64082.9,62320.35,67472.984,56448.633,61696.746,60352.906,61489.65,55292,61397.234
YDR238C,31786.51,33932.887,32561.434,34310.023,31595.777,34447.785,33188.414,35157.703,32001.234,32380.344,31612.35,32233.44,37800.28,37756.797,33885.254,36522.918,35475.72,34623.625,31553.357,32034.02,31353.812,33249.426,32386.877,36007.062
YIL130W,3315.8687,3120.1396,3413.3237,3462.0283,3099.6116,3266.3457,2640.6829,3195.6152,2705.8394,2690.397,2832.42,2502.3928,3110.0737,3284.9917,3354.4812,2749.0283,3411.5273,3584.127,2987.997,3180.7402,3650.6792,3180.5942,3301.5493,3563.2188
YOR021C,28067.51,24718.78,26205.521,29594.758,25445.242,28081.379,17286.58,24508.285,15807.273,27778.734,21724.7,23120.664,30916.379,31164.75,24528.197,26758.275,28578.137,33530.074,26817.336,29272.883,30825.959,29233.604,31800.398,31820.691
YIR035C,12703.369,12857.332,11378.672,15389.513,11176.324,13615.535,9451.788,14220.045,8923.029,9805.71,9895.859,9128.528,13520.599,14158.125,9221.567,13113.464,14056.199,14379.505,9618.89,13963.635,13408.781,12681.014,12679.929,15981.264
YOR016C,4831.7217,5269.553,4777.294,5877.609,5114.7305,6636.466,4793.5015,5428.953,4697.341,4290.8975,5092.3203,5483.0215,5385.4717,6546.8696,3792.4856,5402.635,6322.977,6405.578,4843.003,5791.8296,5229.917,6056.341,6173.038,6666.3
YLR196W,11588.979,11403.849,10775.792,13705.411,12530.467,13126.623,8610.601,11018.674,10429.681,14675.556,10866.584,7881.994,14944.229,10747.965,11642.956,9641.209,13490.479,12218.004,12594.146,12612.071,12478.69,14906.792,13707.441,13889.277
YML125C,15275.072,14727.174,16782.223,16657.62,15960.756,15717.968,16698.955,17739.768,15516.078,15769.006,14821.202,13720.061,18038.686,16877.436,16490.71,16413.299,17665.395,18306.824,15819.287,16256.065,16660.352,17262.805,16570.38,17316.547
YER042W,23145.676,23274.828,30133.758,28426.986,26945.605,26418.496,27040.328,26862.207,24218.535,22438.143,25103.77,22391.355,30171.338,25833.023,25514.305,23429.045,26679.734,28310.252,26831.883,23594.238,28385.457,27990.559,27915.402,29383.07
YLR186W,8706.459,8574.873,10063.416,11997.318,8914.583,9810.962,9807.9,10859.334,8129.401,8514.684,7649.372,7907.2217,9850.793,9129.854,8538.814,8681.012,10256.483,9355.321,8641.502,9216.42,8993.809,8813.579,9066.23,9986.82
YCR060W,2078.6025,2398.1143,2909.1023,2935.4153,2425.3052,2591.222,2512.866,3231.0488,2059.2078,2538.588,2210.101,2014.4221,3162.252,2595.6597,2480.356,2746.2422,2875.5166,3030.2922,2534.0583,2961.06,2695.7163,2756.8022,2597.2305,3044.4104
YOR065W,35520.766,41140.73,45713.86,46277.74,42472.234,39227.375,42736.383,45662.23,39102.85,37192.055,38007.49,37157.273,39517.79,42225.1,39043.574,39452.555,46364.93,48720.895,36308.945,43098.344,35543.445,45427.844,40633.633,45554.824
YKL114C,5095.8247,5605.0522,5307.95,5817.0547,5523.6777,5370.5,5788.0825,6344.624,4856.7993,5353.394,6010.563,4932.0576,5449.309,6234.7173,5306.0137,5753.199,5884.6606,6767.0566,5538.038,5784.042,5365.651,5471.425,5609.355,6050.23
YHL011C,11936.367,12775.848,14680.855,12198.78,12545.118,13656.412,12775.73,13286.258,11539.274,12387.865,13646.354,9665.524,13976.839,15071.354,13329.903,13396.894,13629.972,14941.489,12650.787,14197.904,13720.3955,12121.096,13903.9375,14794.93
YIL078W,69921.47,44449.797,64665.344,71741.13,61012.094,74273.8,62110.086,68273.016,60824.6,60647.2,59149.3,63158.79,68959.234,44699.664,70689.875,69250.57,45397.02,73303.3,60209.812,60268.953,65794.27,66951.164,64406.656,66575.16
YDL190C,8966.931,8515.242,8573.396,8594.209,8945.614,9550.052,9355.203,9327.639,8075.1074,8262.156,8368.864,8602.393,9663.354,6991.216,9598.898,9545.166,6207.623,9933.328,8509.087,8581.926,10859.3545,8298.314,9835.688,8902.283
YDR047W,4903.578,5775.5664,4596.8857,4837.7393,3714.947,4137.5737,3838.1511,3136.1855,4943.7026,3846.7168,4869.5635,5502.618,4435.306,4598.274,4701.524,4163.508,2222.238,5585.876,3945.3345,5437.814,4267.664,3260.2317,4917.613,5110.508
YKL113C,3961.199,4064.2197,3890.724,4010.6475,3753.531,4400.2896,3624.49,2379.6797,4345.297,3836.2822,3793.3125,4034.3806,5434.024,4798.1006,4448.6587,2700.7688,2765.5068,4740.694,4015.5117,3959.0142,4082.9287,3833.547,3913.002,4288.5435
YLR295C,24623.996,24856.475,27263.418,28632.691,24012.566,26164.242,23560.623,24824.25,22816.172,25081.953,22854.387,24601.34,26926.11,26423.543,24227.188,23424.402,17372.512,29841.37,23526.523,26096.691,22640.744,25862.875,27027.277,26288.732
YAL026C,3210.0752,2308.4988,2822.0854,2936.399,1717.3228,2506.0972,2483.5488,2877.8867,2441.7144,1980.2664,2903.458,2346.4946,2428.7515,3330.4014,2727.737,2703.3564,2163.6997,2501.7334,2632.413,2439.31,2545.673,2020.6399,2860.7112,2744.08
YDR348C,7549.849,6454.8125,6371.7734,6120.718,4962.451,6248.6177,8836.177,8461.702,6934.8945,5740.1123,8889.803,5814.1235,6309.785,7801.632,7665.6343,7081.683,6352.626,7313.079,6226.3394,5430.9854,6048.452,6569.1763,5247.4834,7120.3516
YHR005C,6919.225,4651.561,6962.2554,5844.3887,5820.6226,5222.6973,5436.094,7070.1646,5531.7393,4981.693,6582.0366,5764.3604,6932.454,6796.1396,5773.1245,4281.7554,6736.9883,7375.5405,6357.743,3345.5596,4812.241,4465.7705,7037.1484,5531.7285
YGL210W,4579.706,3444.2734,4239.9507,4215.7603,4184.425,3751.6338,4046.3564,4521.1777,3959.4863,3502.1113,4076.0093,3423.151,4777.7217,4819.3447,4225.2705,3820.8843,4395.7207,3876.476,3900.4165,3053.3892,3807.2644,3400.8833,4237.753,3193.9775
YAL016W,33988.703,30574.488,33201.996,30442.695,32996.56,32764.973,36614.586,43974.035,31474.652,29328.705,34542.617,29516.99,31097.854,46461.043,32134.012,25984.775,32125.387,29090.674,32648.252,25807.547,27512.67,26872.057,31090.94,24637.46
YGR019W,61963.977,43811.566,64312.266,29975.617,31379.316,42648.133,29457.836,36820.55,41485.65,30404.883,29786.35,37980.418,43636.39,37991.363,25799.588,33540.168,44200.406,35234.88,28984.68,37524.633,28252.72,37899.297,61078.156,38160.246
YOL039W,241096.73,158419.58,206590.69,141776.88,119540.516,101113.81,195924.17,147397.48,202067.22,148175.86,157687.58,149168.11,157953.45,129491.5,139463.44,112393.11,189437.11,148818.97,184087.03,160980.86,118722.63,140818.88,187255.73,158066.48
YIL022W,16110.886,15924.679,33639.83,17002.258,15405.8125,14926.574,15421.809,17139.393,15170.773,14745.449,15339.935,14557.329,16239.442,14447.966,15208.25,14022.438,17911.225,15837.818,13460.39,14137.076,14791.111,15403.09,15823.167,15189.246
YPL211W,3759.026,3046.0483,4566.4326,3068.5781,1651.7231,2079.5615,2671.251,2603.7295,3659.5479,2817.784,2529.9082,3176.8164,3170.7327,3481.8276,2965.483,3222.6753,3003.7095,3037.3403,3739.3867,3012.377,3862.8794,2416.3396,3531.0825,2703.0247
YOR108W,8652.729,5806.6523,9281.421,5286.192,5727.125,5588.6484,10830.568,5274.6436,8678.77,5416.4634,5221.3286,6264.667,7273.627,9606.955,7658.5986,6576.7266,7902.997,8328.092,6363.0537,6978.615,7257.131,6363.499,7582.79,7205.7188
YOL041C,4308.1797,3878.126,2764.3108,3726.6802,3063.3938,1525.3916,3074.0137,1573.9136,2281.1052,2489.627,1935.5975,2961.2036,2933.6807,4932.507,3276.6426,3170.1309,3202.0225,4923.4404,2738.7407,3062.2766,3067.6294,4444.29,4578.7705,1715.6877
YOR120W,25260.07,25542.945,31810.82,22868.984,21863.969,17668.908,28872.09,22027.422,22693.941,19432.691,23352.816,18335.316,22016.01,40934.684,32053.854,15517.998,24984.838,29202.404,16486.17,14987.793,24459.928,34792.145,24693.809,27935.26
