Name_Category,SK1_D_1_1,SK1_D_1_2,SK1_D_2_1,SK1_D_2_2,SK1_D_3_1,SK1_D_3_2,SK1_H_1_1,SK1_H_1_2,SK1_H_2_1,SK1_H_2_2,SK1_H_3_1,SK1_H_3_2,bPAC_D_1_1,bPAC_D_1_2,bPAC_D_2_1,bPAC_D_2_2,bPAC_D_3_1,bPAC_D_3_2,bPAC_H_1_1,bPAC_H_1_2,bPAC_H_2_1,bPAC_H_2_2,bPAC_H_3_1,bPAC_H_3_2
YBR248C_SK1,16880.826,16651.16,14683.213,16438.783,12378.449,17680.643,15121.228,17388.83,14784.663,17745.303,16271.173,15761.336,12409.225,14528.255,13767.011,13029.641,15503.127,14033.896,20583.084,20984.156,20210.504,23716.287,21903.184,21372.723
YMR307W_SK1,55766.695,58447.094,50173.23,51241.996,48208.066,54725.91,53301.457,53532.855,52734.66,54964.68,65260.84,63438.355,44458.344,52051.82,45767.3,47695.957,49290.65,52386.227,68877.45,86298.766,78009.92,84601.945,75256.02,80847.914
YLR359W_SK1,31383.312,38141.66,27444.805,33420.01,31945.434,35155.145,29666.21,35889.53,27533.451,35414.703,34521.918,35390.844,23655.148,27092.01,22250.4,26148.537,23370.768,27449.303,40708.344,47717.914,37708.367,43498.625,43257.324,48302.72
YOR108W_SK1,7285.12,7903.42,6449.3604,7256.5186,6941.7393,7772.583,7005.342,7567.8184,6918.0376,7402.1353,6343.5713,6909.0938,5807.161,7083.4287,6769.5405,6850.3623,5956.41,5532.086,10326.858,11470.098,10333.902,10969.375,9680.113,11024.816
YFR002W_SK1,5355.3506,6570.082,5178.1006,5713.775,5862.644,6515.0747,6553.998,8135.339,7010.4785,7392.97,6577.986,7082.949,5293.8325,6402.741,6024.007,6664.243,5715.359,5559.7847,9679.457,10623.734,9421.9,9508.227,8131.8633,9752.192
YKL165C_SK1,15085.451,15042.862,13118.456,13768.177,13897.824,14746.514,15509.325,15739.794,13427.934,14272.094,14134.709,14550.77,14736.1,15722.142,13468.356,14121.725,13642.463,15093.892,22855.707,24138.652,21736.672,22638.293,22752.951,23373.88
YOR128C_SK1,27646.848,29562.027,27091.146,28363.361,26909.318,30804.484,27341.416,30661.14,28659.377,30214.2,30578.56,29690.11,21216.947,27615.855,26168.814,28234.332,25856.975,29451.01,44591.62,44274.406,41812.89,42453.14,45938.797,43002.4
YGL252C_SK1,10552.834,11780.645,8531.472,11414.494,11152.043,11199.33,10827.766,11257.378,10963.766,11872.03,11313.146,11414.326,10535.568,13032.782,10544.631,11596.707,11908.489,10980.113,16296.002,17229.791,16497.676,15529.589,14499.656,15744.065
YEL051W_SK1,11962.084,13650.889,10822.291,12579.955,8299.167,12252.834,9427.599,12271.218,12978.351,13666.284,9380.138,12527.696,10162.104,12683.43,12349.166,12611.025,11804.051,11225.99,15717.065,17414.918,16139.182,15464.24,15119.863,16715.441
YOR254C_SK1,11656.571,12012.568,12667.791,11371.287,11105.551,12008.385,11136.17,10744.379,11541.113,12536.399,11483.591,12396.594,10411.504,13754.729,12433.201,13246.105,11477.125,13532.161,14956.248,17875.605,14702.856,17491.867,15734.047,17516.25
YGL022W_SK1,10519.403,11997.757,10352.812,11849.102,10043.383,11709.47,10911.525,11898.128,10715.981,12721.051,11323.894,11022.073,10486.958,12617.123,10765.047,11522.054,10921.927,11892.378,14785.874,16669.797,13733.424,15478.968,15375.119,16233.788
YKL080W_SK1,27607.688,29403.734,23572.238,29439.637,23838.924,32724.266,22353.594,28266.129,26180.473,30545.453,29624.305,29321.86,26888.996,36595.863,35645.164,33412.914,31558.742,36084.156,42360.46,40268.43,42585.062,40613.812,41028.66,41078.227
YNL281W_SK1,21676.316,28001.99,27328.842,28736.383,24219.498,30029.309,23338.016,28528.688,21616.16,27458.709,26296.861,28327.242,24039.953,32684.52,29432.441,31595.383,21659.809,32085.121,40608.547,38862.176,35956.492,39368.36,39014.633,40207.582
YMR235C_SK1,22663.03,21903.658,19630.518,23426.914,22580.88,22623.738,17810.39,21112.242,21272.29,22240.31,19742.168,20141.998,20136.908,24620.725,22110.484,22092.143,22901.852,22379.992,29110.684,31081.05,29920.781,35484.668,29666.877,34856.15
YNR021W_SK1,16640.412,13127.691,14099.688,13933.906,13719.496,14514.366,12017.213,12317.047,16013.828,15835.724,15972.6,15908.508,13498.445,18104.2,12678.652,17513.986,16484.951,17744.115,19392.988,23944.773,22929.47,25290.285,15661.525,26219.8
YMR230W_SK1,86104.85,63886.008,96461.29,92698.25,78730.57,95968.36,66416.64,88108.26,76693.53,93355.1,62847.727,93627.94,81302.695,118400.95,93928.734,106680.32,87345.625,136043.7,119407.16,145392.48,121264.53,157007.6,107359.39,153641.69
YHL011C_SK1,13584.888,13174.612,12337.52,13478.246,13637.112,14750.165,13105.312,11965.515,11323.011,13547.026,10843.758,11169.884,13994.258,13918.139,15930.169,14505.914,13150.496,13458.894,19158.527,21494.855,17163.79,20288.688,18481.053,20182.59
YDR341C_SK1,36382.92,34782.227,31995.297,35080.844,33074.664,35840.156,34333.1,33638.887,33255.844,37917.13,31688.775,33164.47,38191.17,38838.906,39658.91,38162.59,36085.895,37436.008,50063.582,53179.383,53489.4,50982.14,50267.547,53224.758
YGL106W_SK1,31573.295,34179.07,31291.566,34136.797,31613.72,37561.48,29647.883,36754.05,30178.215,35921.08,33385.824,31965.76,36931.688,41333.33,38903.984,36256.45,41218.59,36025.5,51797.266,53491.613,50718.742,50208.586,52479.207,51870.438
YJL130C_SK1,47266.73,51311.17,46094.492,42704,45697.883,48054.78,43506.82,44635.125,49064.617,43688.08,46639.52,46388.43,53541.14,54403.773,55182.637,51203.516,53217.797,52741.406,69821.81,77830.04,69866.94,68394.13,75364.086,71334.74
YBR121C_SK1,37609.867,46254.28,37959.016,41937.523,39152.07,44446.71,42274.57,40133.88,40286.953,41822.805,50283.74,49805.125,49374.504,51972.92,48007.117,48902.36,48306.83,50388.23,66540.71,69828.22,68167.18,66793.8,66398.44,68112.78
YJR007W_SK1,37908.53,37208.016,37394.664,35271.094,34481.555,34140.57,34851.215,35899.28,39607.633,38505.43,34236.03,36860.773,37688.742,42292.918,40252.035,41619.21,40373.426,43858.637,60883.68,60760.2,59973.97,56860.91,56174.395,60798.367
YOL109W_SK1,49819.344,64668.273,48896.203,57943.86,38280.434,50398.32,33352.633,49701.047,62916.15,70061.72,54863.125,56232.258,40550.562,72759.01,63921.273,71797.086,66458.36,69242.984,94947.75,91085.59,94358.75,87047.29,90478.97,90962.33
YOR369C_SK1,160746,151588.84,154974.89,150901.75,161336.56,158617.67,158990.44,151286.3,160256.08,156542.94,116982.53,161275.5,194720.45,213718.92,192469.84,220509.16,217966.52,230194.81,272253.28,271894.5,284933.56,253881.77,284717.84,285262.16
YEL031W_SK1,12404.858,14139.061,11840.921,12205.544,12862.918,13810.355,12079.376,13746.434,11810.012,12972.735,11612.964,12414.04,14899.926,17296.006,15469.768,15649.306,16629.305,16677.033,21512.158,22581.562,20964.703,21941.793,21212.965,20372.16
YAL035W_SK1,18114.277,18075.64,16920.236,17410.402,18830.918,18057.777,17755.451,17359.516,17273.89,17842.03,17431.316,17763.082,21909.672,26118.37,23272.525,23841.785,22331.518,22992.979,32098.506,31773.652,31158.416,32614.098,31669.404,31546.654
YMR309C_SK1,21982.777,24148.31,21403.377,21177.107,22015.45,21134.715,21701.967,21523.89,20308.688,24159.387,24045.297,23854.084,28611.05,31521.668,27803.555,30721.99,27997.965,26776.87,39249.035,38535.402,34673.7,40255.586,40005.06,41168.688
YOR361C_SK1,18181.912,18510.924,17416.209,17478.812,14666.418,19698.592,15864.981,16636.113,18210.611,17726.55,20082.123,19955.527,22536.328,24368.893,23729.355,22676.457,24038.041,22663.887,31322.354,32104.336,31518.598,31504.836,29459.78,30815.047
YER007C-A_SK1,17342.14,19879.568,16173.762,19330.58,17086.373,20303.438,17084.105,17981.492,17927.498,20445.588,20587.928,21479.986,23619.803,26429.715,25105.95,25247.719,23882.441,25897.594,34719.156,34240.89,32023.56,31164.326,32861.652,32735.678
YER049W_SK1,10485.494,12293.521,11456.354,11543.872,10746.882,12262.974,11262.862,10821.677,10836.493,11220.745,12449.979,12017.56,13052.725,13868.658,14404.9,16571.768,14191.045,14728.956,20533.271,19639.916,20984.645,17286.984,20068.445,18641.023
YDR214W_SK1,16664.86,15970.317,18474.441,13022.481,13222.473,17532.906,17774,17676.145,14731.195,17327.637,15506.242,16061.119,24920.336,20140.344,22809.78,18697.598,23036.309,23921.37,24406.113,30402.102,28608.676,29615.89,32340.84,30514.02
YHR019C_SK1,41581.79,41091.33,43559.562,43789.297,39576.418,47269.453,39570.977,47927.316,40459.29,46859.934,59920.723,46907.617,68868.95,63593.715,62099.477,53953.24,55790.906,56831.164,70329.48,81093.53,76336.945,80432.34,87738.16,78699.94
YNR058W_SK1,20382.818,21694.076,23318.861,20750.293,22371.797,21218.36,23284.008,23752.72,22116.34,20748.441,25679.371,25708.896,28021.477,25456.535,28145.994,26938.953,27146.287,30024.877,35195.188,36060.18,37490.883,35742.93,44355.227,40865.72
YJL008C_SK1,37639.305,17210.805,17448.12,18741.453,21930.453,19667.889,21353.89,20538.889,21828,36835.285,21395.912,22721.902,29606.996,29242.658,26647.828,27523.932,29077.197,26939.441,61477,41450.99,54006.566,38367.97,55663.344,35247.094
YPR145W_SK1,15758.295,11183.992,14158.836,12348.39,12688.89,10935.198,13731.157,10705.104,11194.976,10633.363,10634.039,8454.467,12904.156,18049.49,19054.035,14838.257,14875.954,9750.797,27322.848,20806.387,31129.488,24591.082,26770.969,18407.416
YDL131W_SK1,20130.781,16576.29,20472.871,14058.807,19940.89,14385.889,18302.848,12342.477,18632.648,15336.434,16956.014,14888.116,18484.678,13913.68,20802.531,11620.983,20771.717,8445.073,35362.027,21932.943,43347.27,30401.078,33529.11,21569.496
YHR025W_SK1,31689.918,25473.465,28952.168,22492.674,32740.984,23828.611,33763.234,32300.502,29657.44,21321.393,26306.777,25604.438,38356.4,22589.73,38195.97,19625.674,30942.137,22368.084,49781.637,35936.086,69050.26,54740.97,68706.22,38275.65
YLR134W_SK1,368645.5,326570.25,352749.2,412359.97,470493.94,361505.38,465384.53,369587.56,457563.94,333928.97,385264.7,323448.03,404386.28,195662.73,370571.34,189508.22,407885.34,190883.38,621999.6,288785.2,854870.2,691840.25,866264.4,548281.7
YNL220W_SK1,48673.15,39106.73,48182.05,36283.562,48586.68,41075.22,53681.984,45850.23,50812.58,38313.086,42761.48,39211.754,52236.336,28257.02,55712.73,24887.139,56460.43,25074.8,84084.66,67293.74,90701.84,73800.07,97670.375,48989.465
YEL046C_SK1,19643.135,4003.6436,22326.088,21473.791,15968.384,3135.915,24494.346,28218.855,19717.072,22452.838,22928.568,25025.195,13158.605,22673.799,26865.434,9417.871,26694.07,13061.178,34877.348,34285.547,41996.46,27707.33,38238.97,24448.023
YOR051C_SK1,14215.512,12851.295,13607.341,12531.816,13171.508,13000.011,13494.86,12884.469,13749.708,12510.576,11957.647,11475.593,11826.854,12480.294,12290.035,10258.361,14453.657,10402.914,23068.715,20856.2,22698.79,22485.62,22365.617,21813.09
YGL234W_SK1,44707.414,34221.17,41335.96,33557.05,41658.777,42741.383,41784.54,43819.727,40566.383,43897.094,44253.035,43289.848,35520.31,39147.71,39576.734,37529.28,40333.12,38525.254,81138.8,77973.28,76466.89,75808.67,74610.375,78183.83
YDR300C_SK1,8144.1953,8194.819,7293.2725,7940.0996,7632.57,8344.721,7201.206,7672.2837,8944.281,10029.639,7891.9775,8502.286,6832.6826,5285.6055,8092.9546,6628.298,7063.782,5118.913,16444.979,14352.051,12120.926,11351.448,13248.926,13697.236
YFR030W_SK1,18497.578,16746.83,26775.979,22933.555,6702.408,17961.857,21647.37,22651.266,18680.021,17205.031,24313.91,26704.291,15025.469,14271.816,15038.541,16569.746,15666.937,17683.74,30291.496,29737.672,28424.203,26971.17,32491.957,32543.373
YOL061W_SK1,8027.1064,14878.414,11362.715,13073.93,7397.2344,13649.014,13425.916,13341.36,13378.228,14297.398,15928.481,16334.208,14729.63,15940.732,13783.942,12242.042,16344.334,12818.705,24328.754,23466.578,20870.188,19626.398,22021.766,22156.852
YER055C_SK1,28817.95,30022.504,27770.965,27455.66,27185.904,21787.385,31572.748,33975.844,28076.094,28578.734,29020.352,29492.844,31519.102,32184.285,31679.172,27866.203,30018.05,31072.914,49074.01,47976.242,50110.285,45016.05,50113.83,46394.047
YGR094W_SK1,36230.414,30739.453,34594.95,35608.133,33926.54,29750.512,36401.305,38226.875,32837.008,32442.027,31860.723,29135.396,45253.117,40389.68,44832.637,36747.297,45542.984,38362.21,64662.36,53565.727,69105.55,71041.31,65415.15,57130.137
YOR204W_SK1,28053.744,26005.246,28314.738,27951.66,28585.07,25468.617,29135.969,29452.852,29310.893,25333.97,30449.65,28804.898,38016.875,39463.82,42163.016,34214.527,43799.92,32563.785,53002.97,48911.883,57909.344,61177.434,56668.29,50889.89
YML125C_SK1,8555.81,7546.0957,8552.229,7378.2827,7844.74,7134.8286,7982.9336,7107.795,7426.93,7892.01,7946.637,7794.1006,10716.215,11029.232,12092.176,10032.37,10811.99,10022.326,16041.898,14427.334,16447.166,14334.46,16441.777,14351.432
YHR068W_SK1,18333.58,17570.885,18652.916,17855.094,19750.996,19400.457,19403.27,18074.238,19283.504,18434.01,18909.791,18609.414,27875.652,24025.93,26681.234,23932.484,26428.297,23161.36,39036.37,35558.38,38507.4,38035.52,37483.887,35164.957
YHR042W_SK1,35598.06,39927.207,38035.7,39694.8,42816.67,42026.883,50748.938,36543,48776.562,38603.26,45289.52,44205.684,47551.016,46158.78,53728.605,50250.336,56265.312,45075.453,83867.11,68326.875,85212.695,74425.95,99454.73,70430.734
YBL039C_SK1,16432.348,24105.957,13651.442,22240.068,19541.863,16876.45,15122.922,16065.438,21555.312,23735.064,18689.71,18888.508,27724.361,21082.59,31443.93,21626.787,28479.828,23877.45,40932.49,46622.78,49130.41,35328.875,40725.715,31164.332
YJR070C_SK1,12407.234,11834.752,12285.947,11945.019,12161.557,12812.484,13695.762,13731.99,11889.423,13249.215,13453.645,13370.681,17515.992,14632.196,18886.014,13256.1875,19931.324,15228.361,26390.078,24195.62,20075.033,22625.94,27915.842,24104.326
YLR060W_SK1,25107.516,24374.35,24138.574,22107.39,26376.21,24054.25,49378.227,46337.258,24770.805,40879.773,42046.098,22699.176,45886.992,37077.684,45016.6,40129.367,45801.8,41583.92,66543.234,57978.46,62471.203,58689.434,66964.08,57876.65
YLR249W_SK1,229737.62,236704.94,212650.06,224633.14,158978.6,228736.12,203169.05,227839.72,183414.25,223076.9,247696.28,240525.25,266268.47,257196.94,211733.61,197873.14,269205.88,271826.5,368992.94,393770.22,408379.5,406648.7,413587.16,412755.22
YPL145C_SK1,23206.521,24757.572,23168.73,24766.375,23571.805,25793.48,26821.252,24804.922,23943.984,23979.32,24341.053,25217.354,29276.705,29462.367,27411.578,29038.258,26363.635,27940.547,48428.805,47083.297,41676.758,43067.824,39920.215,44481.14
YPR033C_SK1,20665.867,21057.037,20022.684,19323.139,19969.715,20809.684,20365.086,19864.809,20187.402,20554.621,21994.049,21032.332,23681.299,27844.38,24302.547,24600.547,26219.709,24831.387,37911.812,36925.883,37983.03,37811.34,35435.023,36773.57
YLR027C_SK1,59345.973,60148.086,60241.723,59661.367,60871.81,57387.43,59478.453,57843.824,49996.812,57740.8,60640.363,61519.01,72272.82,80561.53,70052.3,77424.94,76911.61,77827.086,109955.11,120610.03,112206.73,105220.86,110020.39,107733.37
YLR200W_SK1,8936.656,8007.26,8464.194,7778.3438,8614.196,8209.406,8414.454,7469.191,8247.6045,8402.441,9831.27,8809.156,12738.436,12780.664,11917.537,11131.645,11741.66,11110.824,16657.53,17952.736,16525.47,17666.664,14665.225,17082.504
YDR037W_SK1,54493.227,55628.953,57093.656,58279.953,44046.58,60797.836,48942.12,53138.273,43648.684,57598.812,61823.652,60059.676,70840.875,76506.32,80212.64,76331.77,72330.125,69886.4,92853.61,107637.81,111423.22,109106.91,105927.38,109122.06
YGR185C_SK1,17431.285,17487.664,15591.855,16524.69,15627.637,16578.906,16202.652,20896.855,16572.188,16950.67,21729.008,19277.336,19894.291,24754.148,22225.455,22903.508,15197.972,22140.613,32323.21,35442.82,35586.32,38494.273,39058.277,31498.67
YBL024W_SK1,14508.344,14665.637,13181.623,14599.703,13699.785,15211.203,14330.473,14989.768,14638.982,15206.209,15061.418,15261.193,17612.91,19539.488,19062.49,18315.88,17989.396,19663.336,28159.953,28560.82,27980.682,27746.07,26864.705,27816.795
YIL116W_SK1,18251.707,16522.59,13620.521,13926.851,15305.725,15746.482,15666.24,14946.872,11900.706,14851.943,14142.463,14519.311,19729.424,20748.973,20594.84,20436.428,19391.084,21705.834,30889.27,29639.56,31719.447,32479.13,29385.062,28142.385
YBL076C_SK1,30701.451,30316.219,28354.965,28866.828,30516.758,30850.16,28822.951,26686.387,27934.168,28642.178,30027.611,29214.332,33030.26,37143.438,35024.53,37709.605,33914.234,30990.246,58040.465,56807.926,54876.094,58185.22,54531.75,60138.375
YCL050C_SK1,34239.492,25343.64,30456.73,22316.533,35480.85,26961.385,32111.145,27058.521,33568.297,24943.688,26975.299,29215.955,31400.457,43874.047,46804.992,42038.89,48818.363,39818.348,74962.76,64835.086,72749.18,65785.21,47525.727,70995.87
YPR163C_SK1,11856.991,9453.862,11408.19,11503.542,11115.104,9498.25,10233.377,11267.846,12867.562,11953.401,11986.179,11935.496,14241.29,17001.633,14494.922,16375.256,13836.762,15863.308,24689.887,23317.88,24397.043,25710.303,22583.691,25781.936
YER025W_SK1,32310.398,37062.29,32518.01,35636.68,32356.102,34481.434,33461.21,33713.11,32326.156,36893.31,35715.574,39113.56,44235.215,52101.348,50559.78,50360.14,48833.668,47311.05,74257.59,74142.57,72880.05,73673.7,70420.92,74771.2
YBL057C_SK1,7128.217,5881.9854,6021.0947,5391.5195,7053.495,5964.117,5275.5254,6459.6826,5540.8613,4802.3945,5768.228,5430.5166,6834.4824,7499.3604,7845.9883,7122.9873,6016.151,6931.17,15384.463,12144.528,13505.04,11570.979,13096.754,11400.223
YHR007C_SK1,9716.887,9219.274,10155.179,7654.187,10285.725,8867.199,10451.933,8917.26,11009.285,9215.653,9033.847,9001.668,7756.287,9995.782,9573.709,9564.695,10479.518,7705.9814,22573.035,21767.191,19894.285,19201.023,15945.033,22853.754
YIR034C_SK1,10232.461,9875.57,9517,9057.785,10411.668,10285.486,10075.947,10132.569,9194.69,8921.996,8538.758,8686.719,8758.801,9722.743,8958.727,9528.213,8436.611,9860.755,22201.39,24684.184,23136.27,24737.375,20950.123,23340.188
YER052C_SK1,26617.043,26100.246,23879.361,25321.27,24912.203,26155.164,26070.965,24048.746,24637.527,24599.72,26471.28,25857.08,28900.002,30547.459,31128.543,33540.137,28555.13,29516.385,57932.027,59026.195,61479.66,55641.707,58710.19,58372.85
YOR184W_SK1,39298.312,37598.77,34963.805,33704.734,39277.523,39269.82,41280.32,38363.742,38965.46,38147.805,40848.082,38837.223,45912.508,45180.766,47980.27,43804.004,38819.46,43852.992,88176.84,87484.35,85631.33,82178.01,87514.5,84030.75
YKL024C_SK1,12978.746,17183.883,15414.177,14871.141,18127.332,17116.098,14629.413,13666.272,16555.088,12306.515,16062.596,21437.64,18944.316,22629.996,17964.514,21023.545,21770.934,19104.973,35358.516,35377.42,34819.84,34862.79,35023.17,35500.39
YKR043C_SK1,8573.8125,5853.831,9267.697,6714.361,9775.852,6679.6406,8275.494,6156.772,7771.5273,7202.131,4120.7046,7246.2705,9841.189,8224.952,12831.474,9472.408,14124.583,8735.741,21229.762,16284.141,21375.93,17300.832,18887.785,17239.445
YGR155W_SK1,63422.133,52610.17,67170.234,48913.824,70541.016,53422.047,64214.41,43330.562,61794.914,48878.43,63081.22,53231.21,85445.4,73565.18,95422.59,70994.58,98648.41,70591.18,145475.4,108159.85,161830.83,105832.375,160139.97,123787.37
YER069W_SK1,92513.664,79134.96,96222.766,92605.445,97168.18,85680.53,64132.54,83406.23,93181.516,95972.84,91901.8,89520.125,146996.56,73492.76,156749.78,120790.33,145562.45,122474.484,215189.23,178026.81,218349.16,184494.08,221260.45,184769.75
YJR139C_SK1,109038.34,100713.85,107088.984,95359.64,108923.55,100256.984,110579.07,92642.875,109500.33,97315.36,105645.4,101313.81,148105.62,132865.8,151736.34,122634.02,161359.75,133161.89,229930,210254.17,243398.34,223682.36,248425.23,226678.77
YBR106W_SK1,44092.992,38740.03,39690.84,39065.277,44231.547,38485.016,39933.41,45309.023,42557.79,39524.6,42856.586,46704.383,60423.86,57160.86,54824.23,60973.74,57989.176,60222.676,99398.164,84306.59,99257.78,83269.81,107651.47,85072.55
YLR058C_SK1,129702.73,127696.98,125607.16,132018.98,115701.766,129224.88,127062.89,126012.2,121674.48,119774.555,112361.914,120000.57,212596.14,193558.94,188283.25,183536.6,200809.1,177265.06,311068.7,288592.12,297607.25,268790.8,281357.5,284232.75
YGR159C_SK1,29009.607,31778.676,30465.785,30996.41,30066.008,31801.75,31876.254,34076.72,29264.67,31015.02,31128.543,33865.6,60063.926,66307.5,57481.562,62489.78,63548.375,68871.18,76976.11,84746.36,76784.46,77427.77,81245.65,87521.6
