Name_Category,ESM356Leu_D_1_1,ESM356Leu_D_1_2,ESM356Leu_D_2_1,ESM356Leu_D_2_2,ESM356Leu_D_3_1,ESM356Leu_D_3_2,ESM356Leu_H_1_1,ESM356Leu_H_1_2,ESM356Leu_H_2_1,ESM356Leu_H_2_2,ESM356Leu_H_3_1,ESM356Leu_H_3_2,Clb2_D_1_1,Clb2_D_1_2,Clb2_D_2_1,Clb2_D_2_2,Clb2_D_3_1,Clb2_D_3_2,Clb2_H_1_1,Clb2_H_1_2,Clb2_H_2_1,Clb2_H_2_2,Clb2_H_3_1,Clb2_H_3_2
YGL008C,306018.38,353700.3,359551,311026.3,325918.28,413885.22,320485.94,254763.78,354781.06,449408.56,375511.94,489984.06,361117.2,435793.7,342050.2,445835.88,351212.56,343722.56,386340.3,434463.1,396818.5,312057.25,451184.12,268685.38
YML078W,80544.5,73928.3,82921.69,79100.51,78479.945,86202.586,80298.76,76178.64,85120.77,62567.133,89615.414,71951.44,86734.78,78687.086,84455.984,76114.73,73578.53,76698.95,88411.56,89336.17,78030.625,82707.01,84657.17,65518.65
YGL255W,126813.12,105421.9,131945.28,122586.53,136910.4,135318.28,115899.12,109639.16,128620.73,109320.37,139473.62,130764.64,132777.67,126498.39,145454.53,137183.31,125455.7,127357.89,133447.4,128219.45,137868.12,128246.375,142086.81,101716.16
YPL262W,83191.04,77488.59,87101.82,83763.016,89095.54,83292.586,80827.35,83175.96,98996.07,87136.82,85686.55,93319.71,94668.016,83146.84,87843.15,92190.83,89689.18,88605.49,85112.34,89771.78,83243.13,91312.46,94756.15,51472.594
YHR127W,3194.5085,3304.913,3129.854,3360.34,3284.078,3291.2651,3423.731,3866.935,3665.497,2333.922,3388.4795,3597.9111,3481.8438,3232.8242,3337.8794,3639.0503,3189.043,3407.236,3565.2178,3561.8425,3625.2095,3483.8164,4140.907,2006.6428
YPR074C,243054.47,258022.17,250867.12,234331.4,251864.5,279564.4,253728.8,243406.97,255049.95,223668.28,259859.38,258934,264957.53,272509.72,262630.38,280670.25,245550.47,229649.39,264341.38,248989.94,259685.58,235704.67,256704.75,244557.5
YGR094W,71883.555,71611.06,76755.97,66565.19,77832.97,80493.336,76223.84,66472.44,80075.94,78648.984,71433.234,79374.64,80309.08,84806.016,80938.16,84746.07,81059.48,76420.3,79675.94,79876.59,77718.21,72772.76,86295.766,75273.2
YNL007C,128588.49,123022.66,125297.086,126500.67,126011.59,143682.25,138803.98,136112.36,122382.31,145851.7,135311.81,128749.82,136672.22,147388.34,138184.77,142090.66,122486.42,151283.56,142115.06,127010.66,141594.86,129174.51,147575.4,132747.34
YMR099C,81756.81,80701.195,85133.84,76991.64,83615.41,88358.336,83694.02,87249.7,92044.516,89342.51,86409.44,81317.664,87020.125,90616.68,82402.164,90119.31,83249.25,82890.43,89956.25,89335.42,85600.31,87036.31,83838.92,87272.26
YBL057C,13050.294,13297.095,13828.961,13718.574,13852.62,14871.781,14093.013,13690.809,15671.994,13874.531,13447.805,14133.675,13437.288,15604.068,14300.486,15058.988,14343.324,14027.446,14626.074,14153.81,13525.762,13854.246,15322.16,15053.594
YOR142W,90692.94,99629.59,95778.68,101525.586,93904.95,112337.82,97977.95,97036.6,106517.92,103964.03,100295.59,91313.73,111626.47,103194.734,104126.36,108903.336,100703.375,99163.445,104977.32,102430.39,99719.125,104994.4,104478.29,115157.81
YLR390W-A,115617.59,106180.5,110094.31,107990.11,107745.445,113859.84,95096.92,101452.43,114352.86,112690.484,102811.766,95557.56,111130.96,108985.23,109357.26,110735.73,113169.37,108698.7,99055.08,105641.84,102133.375,102678.47,111164.31,108189.61
YHR183W,171996.25,168438.8,173668.34,191803.97,172160.72,172265.53,149831.61,157637.11,187830.28,187763.16,165200.45,157165.62,181691.22,180034.84,177394.64,183256.19,171104.44,178680,165486.66,173519.62,163880.98,172731.88,178601.14,176269.33
YDL040C,17951.746,16255.278,18927.85,18508.986,18238.547,17583.367,17831.31,16962.408,19062.402,20129.203,17951,16211.605,18717.172,18801.855,18022.25,18052.043,18988.633,20020.15,17347.707,18652.877,18083.996,18708.959,18939.031,19320.41
YMR302C,11874.557,10497.997,11314.317,11559.843,12376.627,12397.04,9959.596,11742.6,12077.607,12739.336,9194.735,11084.634,12779.888,12372.074,11716.473,12080.236,11845.839,11306.495,11637.58,12021.602,11649.1,11180.872,12986.777,13137.971
YGL181W,7503.297,7485.8643,7765.175,7742.3623,8337.277,8348.362,6465.624,7088.9814,7588.4707,7835.64,6188.628,7471.9653,8095.1826,7605.4463,7995.981,8093.9736,7381.1416,7683.5757,6635.6006,7175.5815,8504.991,6787.193,7817.189,7713.603
YER164W,5362.735,5280.1084,5237.1816,5506.984,5553.091,5611.9297,4984.0244,5227.9604,5393.387,5905.258,4902.413,5235.17,5381.6885,6279.2817,5172.172,6190.3413,5932.0547,5849.6484,5071.9365,5304.615,4956.12,4518.2124,5865.403,6452.875
YBR195C,2636.3784,2710.061,2763.2183,2812.3223,2747.3674,2949.851,2253.8572,2794.4702,2763.3794,3000.8328,2572.3228,2596.473,3052.4966,3160.5935,3075.7852,2973.0974,3014.8643,2914.994,2586.434,2758.4834,2745.2341,2642.4788,3266.4106,3084.9766
YHR063C,24813.715,23119.06,26046.982,25398.27,28858.871,26414.936,25229.078,24958.143,28333.352,28208.477,25995.201,25311.9,27016.404,27966.688,28172.799,28800.32,25859.33,28483.727,23116.586,26357.05,23920.688,23980.197,27669.758,30615.951
YDL029W,47472.344,49283.39,48181.63,50892.445,46036.254,49612.887,45004.543,47475.12,46977.36,50224.85,50953.46,48856.375,52440.633,50965.945,54637.67,52198.625,52139.008,45283.004,48104.17,49153.5,48819.98,45127.367,54705.164,50924.16
YPR148C,39165.79,40005.37,40918.383,41377.016,42890.492,39818.777,38237.883,37840.96,42113.137,43283.035,41394.06,42392.63,43642.766,43643.348,44907.54,44978.156,41699.805,42451.76,39605.945,40319.15,40264.086,40659.992,43399.383,44877.99
YIL094C,70090.21,66392.875,55505.195,70597.89,77334.97,75369.34,65967.25,70820,70709.63,74834.17,71517.195,73711.21,76433.58,77649.16,85015.3,81334.03,73038.47,75154.68,73746.15,77455.56,74490.63,77435.52,84801.11,81282.13
YGR100W,5969.3433,6242.6465,5721.586,6543.6504,7003.6934,6636.869,5987.831,6397.1343,6652.8535,7024.395,6022.813,6610.8877,6771.4795,6833.4116,7161.2583,6760.5093,6297.6895,6309.1562,5995.3145,6335.662,7077.919,6594.4653,7834.1016,6714.0938
YMR205C,166275.94,165885.16,161077.33,176091.84,173907.42,177421.98,175255.88,174059.97,178426.28,188453.7,169461.6,183492.47,182614.86,189168.31,207375.8,192821.83,184309.22,178105.17,171660.3,178583.33,174316.83,180769.05,190123.31,198827.81
YER165W,125328.09,119589.7,124840.59,133535.14,131338.1,128729.55,127543.26,131954.64,131022.55,139308.88,130711.45,128269.31,134519.62,135777.31,136803.3,137880.92,131973.45,130732.99,132337.47,130534.555,129859.984,130716.51,143823.81,152124.33
YDR346C,28529.383,29249.852,28988.55,31028.645,30675.615,30434.154,29792.86,31632.07,32639.168,34405.72,31355.828,31594.738,33705.555,31277.531,33307.242,31839.957,31265.176,31305.232,33927.15,32390.96,29784.559,31157.215,34421.57,36886.758
YOR254C,20798.523,21595.033,23097.533,22471.127,22917.53,22513.557,21530.043,22979.062,25249.625,25234.617,23468.469,22335.898,23539.584,23491.518,24744.941,23852.04,23084.758,24855.332,23907.328,23956.303,22059.213,23024.053,24312.81,26751.604
YER172C,3327.668,3425.7498,3817.863,3529.8599,4053.2393,3605.6892,3504.8706,3806.3008,4386.4346,4030.5474,3953.6443,3558.3477,4007.7766,3920.231,4014.6597,4042.1704,3793.4343,3749.953,3907.4563,4120.873,3452.6936,3946.3962,4016.7683,4156.461
YDL084W,68197.08,71478.02,80412.3,84974.53,81597.13,79628.19,78264.28,80729.16,83540.664,86472.74,85341.64,76276.47,85392.44,86885,86124.21,81610.36,80006.695,82360.984,82643.87,89604.82,85533.17,78107.78,85005.42,94375.55
YMR203W,44035.207,37331.887,45295.64,40454.312,39862.07,45574.69,42713.438,40184.86,38885.926,44240.094,41906.633,42077.965,41294.082,39225.523,44012.15,43233.875,44070.91,42836.758,40731.742,41206.92,40823.25,40621.504,49575.42,46484.56
YBL056W,20172.312,17295.934,21265.1,19516.164,19303.441,20472.281,19319.002,18917.723,18568.54,20777.771,17064.402,20763.756,20815.98,18859.578,20947.504,23704.969,19944.676,22033.332,20590.379,18650.531,21714.11,17955.68,22775.723,24391.506
YHR113W,14814.993,15480.005,15636.352,17712.826,14661.723,14890.231,14804.269,14481.2295,15106.123,16005.794,14884.147,17719.535,16672.043,17143.475,17766.705,18907.14,15888.961,17604.855,17490.75,14286.5205,16253.719,14866.473,19681.123,19250.592
YDR023W,99551.68,100880.266,103054.8,109188.02,101478.016,101751.33,100509.5,105209.95,103932.76,108102.14,100020.72,105667.34,108628.63,110566.03,112501.02,114365.81,101126.08,109113.37,108049.266,92506.54,105408.96,108187.39,115701.06,114072.805
YFR031C,9935.712,9438.086,8618.984,8254.441,8489.661,8720.605,8699.15,9855.126,9365.553,9417.625,9721.887,8368.473,8958.166,8483.056,9416.451,8523.633,8578.217,8810.005,9546.242,8978.002,9498.958,9800.15,8930.313,8467.476
YHR001W-A,14826.518,15745.773,13717.414,11632.639,14213.381,14286.545,14971.848,14378.852,14785.072,15686.031,16800.656,14428.632,13331.815,14042.291,11807.891,12642.514,10820.424,12396.346,15695.6875,15524.201,16552.207,16360.66,13929.382,12475.73
YBR225W,263771.16,232200.83,252809.61,239486.34,281169.44,280297.94,265200.66,242701.03,260126.44,277824.6,280620.72,271506.56,285433.34,296792.53,273475.16,147663.16,187490.83,276971.97,275152.97,261898.27,272818.72,257620.22,243342.08,273742.8
YDL022W,278845.7,316395.12,224224.69,266470.03,260534.88,239789.19,275024.3,266098.28,340742.28,304388.28,212788,248876.78,291988.16,347037.44,290130.25,175915.97,196064.27,207663.97,359618.6,351767.9,281352.88,317585.2,270303.53,348981.44
YNL229C,4728.4277,4828.7334,3831.8755,3322.1929,3716.0059,3232.5173,3422.1157,4837.3145,3722.0798,3521.1643,4246.3745,1999.7815,3044.2659,4038.8125,4251.6455,4166.903,3896.7954,4162.052,4315.46,4308.2314,4968.5527,3716.2144,5291.073,3844.1792
YLR066W,6703.4644,6097.677,5728.1836,5931.1016,4354.9043,6120.05,6133,6753.97,5378.2207,5295.269,5410.4297,4614.3706,5223.5356,6402.9375,7472.3496,5840.763,5774.853,5528.78,6915.1724,6751.8047,7566.005,6197.161,5933.515,5378.0527
YDR365C,5740.8486,5770.229,4133.8765,5578.0107,3981.1482,3703.7603,5785.377,6340.961,5045.537,5606.9565,4154.3135,5561.7407,4347.01,5266.819,5342.445,5334.705,5310.049,5127.3,5460.6895,4613.199,5449.1533,5503.2227,5600.0903,5307.02
YDR011W,8998.76,7520.003,6329.1377,8244.253,7438.253,6872.1777,7059.824,8670.107,9767.391,7299.389,8494.252,9798.726,9238.338,7750.668,7720.702,8459.916,9271.514,6754.077,9625.615,8557.027,9658.5625,8367.43,10267.049,9491.379
YPR135W,3953.9302,3014.6292,2834.6118,3220.6067,2772.4177,3495.8115,2776.3875,4326.099,4367.0854,3226.0686,4067.1487,4033.6677,4451.2656,3808.8892,2339.629,3563.1836,3695.1123,3508.5562,4147.8833,4466.5703,4004.8533,3963.4863,4568.809,4700.218
YBR193C,3692.5862,3543.312,3233.0864,3414.7107,3774.5342,3153.648,3896.7778,4703.873,4234.4404,3794.3735,4141.27,3875.013,3736.4756,3364.914,3470.6423,4074.224,3861.1814,1549.6755,4404.541,3842.2793,3824.2715,3777.956,4673.4404,3537.1196
YHR196W,4016.6658,4748.949,3783.9673,4282.9175,5208.448,3879.8276,3582.323,5350.4844,5090.441,4553.601,5127.3623,4246.675,4847.2734,4179.087,4086.3105,5137.8887,4049.292,2948.503,4346.09,4912.538,5128.932,5952.813,5629.692,5051.659
YKL086W,5787.6123,6429.803,5548.354,6253.6465,4653.537,5348.6494,6387.5654,8850.64,8134.9414,8407.544,6372.7705,7589.3457,6739.475,5724.244,5172.224,6609.0176,7512.7354,5991.799,6040.1865,6776.496,7754.789,7692.165,7204.3525,8491.622
YOR327C,7001.136,7625.2676,6380.3857,9185.256,6666.9507,8402.049,9924.475,8572.861,8869.557,8722.893,8885.11,7772.0186,7230.301,8503.773,4034.57,8561.076,10290.797,8092.5767,9348.293,9067.887,10004.639,7811.4473,6959.385,9269.125
YJL197W,3581.9175,3299.099,3394.2148,2972.0032,3869.6855,2931.8308,1455.5546,4112.998,3863.0679,2881.5945,3396.1218,2262.4019,3369.4849,3800.8064,4499.2793,4497.972,3750.565,2935.9612,2605.7002,2636.2656,3819.0557,3464.8276,3174.089,5238.072
YML131W,28984.803,31793.676,31554.271,15275.6045,31714.797,28933.977,7886.6143,32630.328,26868.453,28213.81,31390.982,36028.35,29486.047,28523.521,32905.117,34272.54,30081.605,14180.067,24486.482,26015.844,25418.734,31399.957,31773.61,29511.117
YDR324C,4346.0566,3683.3618,4296.675,3518.9941,2526.3655,5049.8555,3530.7234,4916.4067,3896.8462,4196.9204,4900.7314,3712.471,3977.0005,4385.4233,4863.293,6074.526,4730.6533,4044.463,2812.188,4114.2827,5334.0938,6302.532,5427.4414,6376.061
YGR185C,52371.86,56735.24,54574.227,56508.81,33054.05,58182.492,43283.996,59533.99,62422.273,59530.13,48374.74,45651.57,59948.535,60141.977,71444.77,64354.484,38522.383,40791.285,50279.46,55701.434,51815.03,67268.516,60639.812,65665.35
YNL183C,2698.7666,2139.809,2286.9258,2555.4607,2834.4255,2664.9177,2843.7139,2645.483,3366.4285,3132.2878,2850.522,3046.3018,2291.9065,4214.241,3121.107,3556.793,3198.7651,1820.7101,2673.1426,3188.5977,3104.3599,4133.2627,3534.942,3732.1143
YPL032C,10634.896,11058.231,10661.025,11899.029,10833.453,10388.346,11115.798,11130.878,12306.653,11891.398,11590.972,12209.496,11542.171,11606.399,11682.688,12877.464,10452.027,10742.494,11682.719,10004.096,17848.61,19090.732,11748.086,11370.85
YGL050W,3560.581,3968.4993,3653.5237,3958.4585,3769.1938,1971.4475,3881.9312,4086.657,4317.626,5470.8257,4074.1316,4081.0278,4310.922,4151.4116,2563.7,4259.663,4037.558,4258.9185,3159.9526,4660.2393,4260.397,6864.4883,4486.8403,4556.3467
YGL212W,2795.3447,3425.3562,3213.312,3438.1028,4481.713,3367.2493,2720.138,2973.5725,3680.0266,4483.793,3603.4297,4093.8433,3386.4146,3361.9949,3199.251,4573.0137,2930.161,3464.0012,3634.7935,3466.5378,3377.4834,7347.7607,3534.1294,4258.4473
YGR244C,48910.39,35217.586,41502.625,40924.406,45538.027,39397.676,43353.195,43843.984,46019.82,44564.03,42463.28,42413.78,49854.125,54514.223,48399.863,44798.906,42809.99,43085.25,44529.742,43469.934,54068.156,49138.46,47812.098,52582.33
YPR073C,11940.196,10057.625,10879.334,10666.912,10779.875,11364.117,12102.551,11805.606,11508.263,11977.6,12027.951,12016.047,13300.084,13163.734,11056.156,12628.841,13049.658,10508.09,13630.402,12307.678,13830.385,13202.135,10738.462,12626.314
YHR192W,2461.2297,2097.3396,2159.7925,2353.0728,2879.0808,2339.3008,2520.4531,2001.3926,3555.8535,3068.0889,2234.767,2480.0784,2765.3481,2981.2158,2804.216,2364.3438,2471.1553,2174.7578,2250.3008,2954.6562,4002.1519,2681.0552,2090.6162,2786.9536
YPL093W,6348.336,6770.9404,6925.9785,6988.476,6644.7744,6835.194,7383.467,7139.6836,7550.323,7888.4434,7003.7383,7490.369,6793.335,7608.464,7085.0576,7478.0137,6799.167,6635.121,7346.999,5842.086,10717.145,7483.951,7797.87,7829.785
YIL138C,45508.047,40635.516,41963.3,46271.688,45760.176,35053.848,46819.625,40218.613,38430.395,47807.746,45421.703,42706.773,43051.035,46382.49,45611.254,41829.844,41032.04,47255.703,47745.902,46433.74,57946.062,39062.773,40282.1,41969.227
YLR153C,40284.797,49882.285,49079.492,53641.54,56338.234,46688.32,53843.72,48745.688,50669.42,58407.805,53729.566,52893.605,53977.617,56371.164,46410.85,52605.82,50198.43,55643.043,55732.316,55601.133,66482.305,45311.32,52384.95,55534.742
YJL111W,25931.646,29135.555,26543.533,21722.596,20076.434,25854.934,26914.389,22510.066,27245.416,26434.29,25209.22,21961.506,27349.242,26526.11,28943.338,24878.52,31332.178,23459.953,27361.734,26433.111,27587.824,24359.645,26879.748,27538.586
YGL148W,56892.375,52141.33,59213.914,52845.62,36517.61,51949.055,55027.965,52476.027,65175.156,61600.137,56714.01,40057.76,59427.133,54133.707,59498.43,55747.33,56058.797,53162.117,61825.344,55799.375,59728.406,57253.906,65765.83,61403.83
YHR073W,5268.9897,4763.4277,5865.9844,4956.8525,3130.5723,4286.874,5256.8823,5328.335,5773.588,4721.2754,5867.1055,4835.7866,5708.882,4853.196,5776.357,5056.1104,5809.31,5207.17,6521.756,5589.1533,5856.2334,5405.379,5793.2344,5396.47
YLR355C,493394.25,451023.75,501801.8,470312.1,349245.62,483868.62,462071.97,445431.12,502383.9,465705.06,537556.56,495472.75,561056.94,509644.38,577137.4,513231.25,566125.94,485940.5,557373.25,481424.47,577088.1,526071.06,600155.4,517521.84
YER102W,330778.78,285726.56,325313.34,312932.25,229141.23,299802.44,322683.8,301604.78,324779.38,308930.22,327466.7,318035.06,364066.25,365519.03,399699,362538.4,365571.2,347245.47,377035.06,363601.97,365414.88,362414.3,400370,385411.72
YDR211W,9868.55,9316.992,10895.129,10050.031,8569.555,9677.811,10851.308,10102.295,11596.662,9886.372,9909.153,9368.118,11070.397,9413.91,10603.779,11277.293,10481.768,10027.482,11570.525,10094.292,11730.548,10767.193,11080.979,11151.097
YJL014W,23040.473,18477.219,23587.832,21419.514,24354.098,20526,23322.672,22543.053,26434.596,24861.602,21159.707,19490.043,26928.37,20703.254,26080.406,21590.646,24148.645,22368.59,25893.928,21025.074,26173.732,27998.29,26674.492,24357.438
YGR209C,278363.2,247262.19,297966.3,257211.97,282030.94,259369.64,279185.88,239562.55,314597.53,268382.88,305487.72,266065.2,302102.66,262496.2,297072.38,264742.34,285330.62,245537.92,313843.38,270698.7,349058.88,270076.94,322339.84,284383.7
YOR262W,4115.1367,3466.9414,4267.758,3398.5483,4355.73,3676.6548,4173.9937,3693.2446,4552.739,4532.8057,4790.0127,3831.0327,4907.4873,3757.5103,4101.145,4070.4937,3925.7817,3659.77,5088.7163,3658.5981,5010.7227,3825.3132,5234.887,4353.867
YLL018C,146981.03,116883.39,139652,121641.46,143565.36,129179.984,152353.81,124804.3,169779.4,133736.1,152955.52,137444.16,159690.47,139890.47,155903.69,143691.97,155681.3,132998.62,165297.34,143219.12,163904.1,156247.53,172017.97,158603.28
YHL011C,15325.256,12349.146,16574.91,13408.258,14094.709,14521.419,15491.637,15647.236,16943.559,15781.878,16475.666,15299.724,17183.02,15457.697,17546.527,16209.936,16980.084,14228.877,18557.168,15369.321,18207.445,18066.67,19463.23,16848.666
YIR026C,3005.7085,2611.2764,2807.891,2570.0745,2672.308,2559.169,3050.8125,2892.151,3205.941,2853.52,2749.3945,2616.7102,3462.018,2798.6797,3219.3657,3338.2178,3323.9211,2993.0957,3257.4856,3229.1587,3298.517,3049.0151,3563.8667,3046.5713
YNL096C,109358.79,92592.53,109323.66,101924.73,112206.99,98736.04,116438.84,106347.22,117648.62,107912.41,112268.234,103471.37,132731.61,119283.766,129758.82,117275.38,123479.195,110409.76,131610.4,118220.31,124960.016,116137.625,132178.36,117650.914
YBR137W,10537.529,9478.3125,8673.009,9625.368,9958.605,9381.865,12165.095,10926.998,10325.115,8759.922,11718.709,10266.8125,10780.461,9870.446,11799.039,7810.552,10811.816,7006.5303,12392.859,11857.943,11957.365,9695.675,13254.734,9251.622
Q0250,44271.26,40765.457,43027.168,40699.434,43836.508,39361.37,41739.59,41554.93,49578.07,44613.113,59477.652,48520.625,51014.074,42924.664,49720.938,40587.758,47158.523,33661.723,52400.273,53112.094,53060.633,44980.523,54023.266,42005.21
YPR163C,27415.105,27735.52,26217.016,26587.145,26732.725,24601.848,32655.223,30632.443,32719.463,29487.43,33876.86,29450.984,32274.535,28847.258,32643.39,28891.367,32347.025,28262.04,36414.098,29949.805,35299.863,29519.102,37637.727,29706.979
YGL159W,2245.3137,2313.592,2451.7876,2482.5027,2094.35,2078.6958,2456.3047,2809.285,2346.7466,2673.9531,2489.8013,2333.6787,2622.457,2074.1062,2641.6,2028.0621,2573.4866,2105.617,3005.4863,2173.393,2903.5308,2059.0193,2886.8057,2209.637
YML035C,15241.654,15066.146,13874.401,15238.639,14230.363,14854.164,16243.971,16383.573,15060.07,15084.58,16509.148,15690.644,16042.677,15889.64,16754.117,14028.282,16463.662,13056.477,17460.889,17681.363,17191.582,15880.6875,17816.822,15429.871
YDR119W,5685.2676,4738.839,4357.8013,4458.162,4512.8623,3399.8865,5623.4043,4388.887,4629.428,4596.7583,5841.5605,5580.591,6111.402,4716.4443,5840.093,4660.7676,6115.377,3856.3086,5570.077,4621.089,5990.688,4881.005,5113.101,5251.6387
YOR063W,271529.4,185392.44,119798.18,190254.4,251557.08,163282.67,235812.73,176597.25,263077.3,170984.1,242243.06,222202.31,274725.94,245747,272267.78,243526.34,267238.3,248042.8,254339.78,231406.16,259574.4,232705.12,266369.2,241934.4
YHL038C,5033.5283,4098.2793,2657.225,3820.2258,4418.351,3597.0818,4808.714,3863.7993,5246.7236,4733.847,5527.7915,4948.824,5545.8975,4047.19,5022.69,5474.778,4695.383,5154.643,5241.0356,4673.0093,5871.0386,5469.65,3088.212,6141.4795
YDR300C,12923.896,8926.852,7916.618,10335.316,11028.812,10186.75,10809.958,10238.833,14337.258,11615.756,13838.393,12837.607,11875.163,12464.939,12106.207,10067.361,12379.391,11636.0625,12112.22,11352.651,11030.094,11950.96,12159.327,14781.707
YOR352W,3268.4333,2822.224,2194.8733,3064.0337,3019.9087,2891.0327,2807.5518,3576.2446,2683.2104,3565.1646,3305.4355,2979.9917,3669.538,3259.9575,3304.7776,2527.078,3266.5776,3024.3135,3035.4417,3517.392,4217.777,3288.8003,3992.4246,3606.3452
YLR002C,3291.3633,2816.5564,3083.754,3368.916,3085.1685,3245.374,3724.1292,3718.7979,4007.3691,4056.7788,3752.9314,3686.2944,5234.5215,3147.8638,3812.7993,3230.931,3368.3599,2955.9,3449.0796,4353.0664,3493.9546,3956.94,4384.8345,4215.3745
